date,open,high,low,close,market_cap,avg_block_size,blocks_size,cost_per_transaction_percent,cost_per_transaction,difficulty,est_transaction_volume_USD,est_transaction_volume,hash_rate,median_confirmation_time,miners_revenue,n_transactions_excl_chains_longer_than_100,n_transactions_excl_popular,n_transactions_per_block,n_transactions,n_unique_addresses,output_volume,total_bitcoins,trade_volume,transaction_fees_USD,transaction_fees,mempool_count_mean,mempool_count_stddev,mempool_count_min,mempool_count_max,mempool_growth_mean,mempool_growth_stddev,mempool_growth_min,mempool_growth_max,mempool_size_mean,mempool_size_stddev,mempool_size_min,mempool_size_max,wallets_created,transactions_per_sec_mean,transactions_per_sec_stddev,transactions_per_sec_min,transactions_per_sec_max,utxo_count_mean,utxo_count_stddev,utxo_count_min,utxo_count_max,news_stories_total,news_stories_positive,news_stories_negative,news_stories_neutral
3/22/2017,1120.65,1120.65,1014.21,1049.14,17028630158,0.982302839,107747.7189,0.615497923,7.258529606,4.75705E+11,378214892.4,370726.2227,3807236.875,13.3,2248010.7,206407,315238,1992.006211,320713,572753,5359150.988,16231050,97353030.8,274752.3056,269.3121992,9492.412037,4195.470086,2137,21764.5,1617.363623,751.4718771,633.65,13076.51667,9501501.478,1789429.311,5989825.5,13490066,12728925,3.478449074,1.144446759,1.7,10.5,48643582.21,11612.2043,48616234,48667677,32,15,14,3
3/21/2017,1055.36,1122.43,1055.36,1120.54,18185299687,0.982003845,107589.5682,0.668977729,7.864682747,4.75705E+11,338645232.7,302496.8582,3357935.629,10.3,2188622.5,195500,283124,2028.556338,288055,541181,6200927.722,16229062.5,78169421.52,278348.6888,248.6366135,12792.06076,6461.01659,906,26491,1546.99934,842.495256,539.7333333,17232.28333,9159282.564,3698900.295,1575356,15251236.5,12709860,3.372905093,1.155124684,1.4,11.15,48563399.83,22070.76703,48539356,48613880,30,12,13,5
3/20/2017,1037.24,1063.03,1036.68,1054.23,17107266418,0.977387353,107450.1236,0.668188486,7.301247534,4.75705E+11,302711967,290510.525,3216051.025,11.95,1948540,176246,272808,2037.007353,277033,512637,3296575.01,16227287.5,58718869.96,251286.508,241.1578771,9838.332986,6584.701661,708.5,28379,1530.566852,719.0853832,471.5,12436.38333,6071959.278,3439580.825,746291.5,14725830,12691470,3.333518519,0.892186744,1.416666667,11.53333333,48470137.25,25237.09097,48438592,48530322,35,18,14,3
3/19/2017,976.73,1069.91,976.73,1036.74,16821676707,0.889713331,107317.1989,0.931147935,8.646338325,4.75705E+11,251863755.8,245744.7124,3925474.045,8.616666667,2267078.8,185919,266278,1633.96988,271239,512175,6359489.426,16225587.5,94921242.91,218556.6611,213.2468154,6256.078704,5660.717585,773.5,29487.5,1289.674201,452.7699933,506.0333333,7132.566667,6045860.712,4752107.7,783212.5,20250207.5,12673511,2.769131944,0.582051023,1.466666667,5.766666667,48433262.25,18397.09502,48401638,48463592,9,4,5,0
3/18/2017,1099.69,1114.07,957.66,973.82,15798760668,0.942046318,107169.5065,0.572618795,7.797544889,4.75705E+11,358857764.3,380629.7881,3712647.139,10.43333333,1983179.8,183501,258496,1678.535032,263530,505650,2599334.281,16223525,167014110.8,204642.0046,217.0577053,14071.92373,9422.382857,2554,31578,1457.092234,689.4449883,562.9333333,16718.98333,13681734.9,6943219.205,4840607,30830384,12656618,3.016145833,0.682752087,1.733333333,9.316666667,48414118.25,33236.05274,48380989,48487995,1,1,0,0
3/17/2017,1180.16,1180.16,1099.57,1100.23,17847435957,0.995548701,107021.6052,0.45493981,8.086693175,4.69886E+11,519387257.3,476895.8381,3641704.837,9.9,2279486.3,187317,287239,1897.376623,292196,532933,3122262.976,16221562.5,145734375.2,266381.899,244.5890175,20194.04439,7986.480914,9073,39068.66667,1664.380891,925.7730204,631.2333333,25047.01667,26773089.65,3125353.056,20128336,33691635,12639003,3.504571759,0.889246823,1.883333333,12.26666667,48437420.04,15427.6998,48414801,48469775,18,9,6,3
3/16/2017,1251.33,1257.98,1152.44,1187.81,19265847025,0.988260131,106868.2907,0.514312538,7.839233664,4.60769E+11,498470434.7,423293.5078,3504460.261,14.25,2470016,195664,321647,2137.477124,327034,594405,3316344.04,16219637.5,125468036.2,311535.9421,264.5515813,21680.47789,4364.245764,13017.5,31738.66667,1722.610451,1000.915047,606.0166667,24366.01667,29449860.71,2824222.828,24103957,35989427,12619042,3.702523148,1.347942391,1.816666667,13.5,48391762.17,38674.13036,48340457,48448198,22,9,8,5
3/15/2017,1240.16,1251.61,1239.75,1249.61,20265831337,0.98398357,106717.0869,0.788573539,8.660321032,4.60769E+11,321158674,255049.7729,3252505.602,13.78333333,2446625.6,196607,287668,2059.394366,292434,526478,2274799.155,16217725,48633668.49,297492.3207,236.2550196,22481.17766,3744.997729,14101,33204.5,1549.054965,641.7408336,574.5333333,10758.6,28338819.33,2268730.124,23290950,34775330.5,12599825,3.344791667,1.115707218,1.516666667,10.06666667,48295486,23317.06198,48264153,48336666,30,8,15,7
3/14/2017,1232.16,1244.81,1220.72,1240,20107761880,0.962449359,106577.3613,0.806628081,8.859680323,4.60769E+11,340925457.3,273550.0741,3573175.168,15.9,2657111.6,209618,305173,1989.711538,310395,561534,2703063.85,16215950,51575349.19,319715.474,256.5317131,21484.88241,6247.301321,12156,42059.5,1614.588414,751.1665275,635.0833333,13540.01667,24822430.2,3282167.854,18911766.5,32669295.5,12581602,3.510520833,0.848165342,1.85,7.333333333,48225158.21,17175.44437,48203876,48262001,32,20,7,5
3/13/2017,1221.78,1237.37,1217.03,1231.92,19974334865,0.98287231,106427.2192,0.822339362,9.191656141,4.60769E+11,305232655,247252.0494,3321220.509,17.175,2417768.25,177078,267429,1883.303448,273079,516184,2089770.02,16214000,67990532.02,272517.0173,220.7509253,22295.65486,13082.33406,5461.5,49075,1537.023032,764.2472015,568.4166667,20648.36667,23918621.7,5976737.614,12501740.5,35051733,12563447,3.345208333,0.886253317,1.633333333,10.9,48179138.46,24047.54175,48138409,48215191,18,8,8,2
3/12/2017,1176.62,1226.98,1175.36,1221.38,19801195767,0.960146465,106284.7027,1.22006776,11.78647066,4.60769E+11,213603425.4,174427.0989,3550270.199,14.375,2509817.7,159553,217002,1426.516129,221110,422478,1201859.267,16212187.5,52464174.42,233444.0279,190.6287995,14966.21204,5406.782181,9204.333333,28915.33333,1373.877188,888.9981952,521.7166667,7687.516667,35721645.39,7078111.081,25410336,52954042,12545254,2.626608796,0.604408588,1.4,7.233333333,48217256.33,38465.80158,48167098,48284672,2,0,0,2
